order_id,order_date,customer_id,payment_type,order_status,order_amount
ORD_2986,2025-02-05,CUST_293,Net Banking,Shipped,56604
ORD_2987,2024-11-09,CUST_844,COD,Returned,22801
ORD_2988,2024-08-20,CUST_1975,UPI,Returned,10118
ORD_2989,2024-05-18,CUST_1874,COD,Shipped,22278
ORD_2990,2025-11-15,CUST_1555,UPI,Shipped,58467
ORD_2991,2024-04-03,CUST_1363,Net Banking,Delivered,48494
ORD_2992,2024-10-07,CUST_1829,Debit Card,Shipped,22104
ORD_2993,2025-06-20,CUST_585,Debit Card,Processing,541
ORD_2994,2024-09-20,CUST_1444,UPI,Processing,2051
ORD_2995,2025-09-18,CUST_1523,Debit Card,Delivered,21498
ORD_2996,2024-05-23,CUST_509,Debit Card,Processing,42241
ORD_2997,2024-02-03,CUST_802,UPI,Returned,18274
ORD_2998,2025-01-09,CUST_41,UPI,Shipped,56293
ORD_2999,2024-05-13,CUST_1597,UPI,Shipped,33483
ORD_3000,2025-07-30,CUST_779,UPI,Returned,33451
